No;Nama Aset;ID Functloc;Techidentno;Jenis Aset;Merk;Serial ID;Phasa;Status Asset;Fungsi;Tipe Aset;Daya;Tegangan;Tahun Buat;Tahun Operasi;Status Usia;Unit Induk;Unit Pelaksana;Ultg;Gardu Induk;Bay;Penempatan;AHI;Jumlah Parameter Pemicu;Parameter Pemicu;Jumlah Sub Sistem Pemicu;Kualitas Data
2210;12341210910900000007 - Potential Transformer - AREVA - 07-XM701502/003 - R;TRS-3412-106.106-B0010;12341210910900000007;Potential Transformer;AREVA;07-XM701502/003;R;PLN_OPERASI;-;CCV 170;-;150 kV;2007;2021;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#2 500/150KV (LV);IBT#2 500/150kV (LV);2 - Good;0;-;0;45.56%
2211;12341210610600000020 - Potential Transformer - TRENCH ITALIA - 30133572 - T;TRS-3412-106.106-B0010;12341210610600000020;Potential Transformer;TRENCH ITALIA;30133572;T;PLN_OPERASI;-;TCVT 170;-;150 kV;2018;2021;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#2 500/150KV (LV);IBT#2 500/150kV (LV);2 - Good;0;-;0;45.56%
2213;18312410610600000412 - Grounding System - GROUNDING - 18312410610600000412;TRS-3412-106.106-B0010;18312410610600000412;Grounding System;GROUNDING;18312410610600000412;-;PLN_OPERASI;-;CU95;-;-;1983;-;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#2 500/150KV (LV);SWITCHYARD;-;0;-;0;0%
2214;13312410610600000114 - Current Transformer - TRENCH - 12004038 - R;TRS-3412-106.106-B0010;13312410610600000114;Current Transformer;TRENCH;12004038;R;PLN_OPERASI;P;IOSK 170;-;150 kV;2012;-;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#2 500/150KV (LV);CT ARAH PMT;2 - Good;0;-;0;40.37%
2215;13312410610600000113 - Current Transformer - TRENCH - 12004040 - T;TRS-3412-106.106-B0010;13312410610600000113;Current Transformer;TRENCH;12004040;T;PLN_OPERASI;P;IOSK 170;-;150 kV;2012;-;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#2 500/150KV (LV);CT ARAH PMT;2 - Good;0;-;0;40.37%
2219;89341210610600000003 - Under / Over Voltage Relay - GEC ALSTHOM - 062780W;TRS-3412-106.106-B0010;89341210610600000003;Under / Over Voltage Relay;GEC ALSTHOM;062780W;-;PLN_OPERASI;OVR;VDG11AF;-;150 kV;2000;-;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#2 500/150KV (LV);PANEL PROTEKSI;1 - Very Good;0;-;0;76.67%
2220;CU341210610600000001 - Current Differential Relay - GEC ALSTHOM - 062802W - RST;TRS-3412-106.106-B0010;CU341210610600000001;Current Differential Relay;GEC ALSTHOM;062802W;RST;PLN_OPERASI;CCP;34AF72A;-;150 kV;1994;-;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#2 500/150KV (LV);PANEL PROTEKSI;1 - Very Good;0;-;0;15.33%
2221;89341210610600000002 - Under / Over Voltage Relay - GEC ALSTHOM - 062779W - RST;TRS-3412-106.106-B0010;89341210610600000002;Under / Over Voltage Relay;GEC ALSTHOM;062779W;RST;PLN_OPERASI;OVR;VDG11AF;-;150 kV;2000;-;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#2 500/150KV (LV);PANEL PROTEKSI;1 - Very Good;0;-;0;76.67%
2222;12341210610600000019 - Potential Transformer - TRENCH ITALIA - 30133573 - S;TRS-3412-106.106-B0010;12341210610600000019;Potential Transformer;TRENCH ITALIA;30133573;S;PLN_OPERASI;-;TCVT 170;-;150 kV;2018;2021;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#2 500/150KV (LV);IBT#2 500/150kV (LV);2 - Good;0;-;0;45.56%
2223;15341210610600000029 - Disconnecting Switch - GE - A1861X31 106 - RST;TRS-3412-106.106-B0010;15341210610600000029;Disconnecting Switch;GE;A1861X31 106;RST;PLN_OPERASI;-;S2DA;-;150 kV;2018;2022;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#2 500/150KV (LV);LINE+E;1 - Very Good;0;-;0;47.78%
2224;14312410610600000120 - Circuit Breaker - ABB - 8633 836 - RST;TRS-3412-106.106-B0010;14312410610600000120;Circuit Breaker;ABB;8633 836;RST;PLN_OPERASI;-;LTB 170 E1;-;150 kV;2002;2003;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#2 500/150KV (LV);BAY IBT 2 (LV);2 - Good;0;-;0;14.71%
2225;13312410610600000214 - Current Transformer - BALTEAU - 55962 T1 - T;TRS-3412-106.106-B0010;13312410610600000214;Current Transformer;BALTEAU;55962 T1;T;PLN_OPERASI;U;QDR170P;-;150 kV;1987;1988;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#2 500/150KV (LV);IBT#2 500/150kV (LV);2 - Good;0;-;0;40.37%
2228;13312410610600000212 - Current Transformer - BALTEAU - 55962 R1 - R;TRS-3412-106.106-B0010;13312410610600000212;Current Transformer;BALTEAU;55962 R1;R;PLN_OPERASI;U;QDR170P;-;150 kV;1987;1988;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#2 500/150KV (LV);IBT#2 500/150kV (LV);2 - Good;0;-;0;40.37%
2234;12312410610600000550 - Potential Transformer - BALTEAU - 340-449 - R;TRS-3412-106.106-B0011;12312410610600000550;Potential Transformer;BALTEAU;340-449;R;PLN_OPERASI;-;CCV 170;-;150 kV;1992;2010;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#3 500/150KV (LV);IBT#3 500/150kV (LV);2 - Good;0;-;0;78.89%
2235;16341210610600000035 - Lightning Arrester - ABB - 75358821 - T;TRS-3412-106.106-B0011;16341210610600000035;Lightning Arrester;ABB;75358821;T;PLN_OPERASI;-;PEXLIM P144-ZV170E;-;150 kV;2023;2023;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#3 500/150KV (LV);IBT 3;2 - Good;0;-;0;71.67%
2236;12341210910900000008 - Potential Transformer - AREVA - 07-XM701502/002 - S;TRS-3412-106.106-B0011;12341210910900000008;Potential Transformer;AREVA;07-XM701502/002;S;PLN_OPERASI;-;CCV 170;-;150 kV;2007;2023;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#3 500/150KV (LV);IBT#3 500/150kV (LV);2 - Good;0;-;0;78.89%
2237;15341210610600000028 - Disconnecting Switch - GE - A1861X31 111 - RST;TRS-3412-106.106-B0011;15341210610600000028;Disconnecting Switch;GE;A1861X31 111;RST;PLN_OPERASI;-;S2DA;-;150 kV;2018;2022;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#3 500/150KV (LV);BUS B;1 - Very Good;0;-;0;64.45%
2238;13341210610600001616 - Current Transformer - HITACHI - 2GGSE1011813 - S;TRS-3412-106.106-B0011;13341210610600001616;Current Transformer;HITACHI;2GGSE1011813;S;PLN_OPERASI;U;LB7-170;-;150 kV;2025;2025;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#3 500/150KV (LV);BAY IBT 3;2 - Good;0;-;0;40.37%
2239;13341210610600001617 - Current Transformer - HITACHI - 2GGSE1011814 - T;TRS-3412-106.106-B0011;13341210610600001617;Current Transformer;HITACHI;2GGSE1011814;T;PLN_OPERASI;U;LB7-170;-;150 kV;2025;2025;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#3 500/150KV (LV);BAY IBT 3;2 - Good;0;-;0;40.37%
2240;16341210610600000033 - Lightning Arrester - ABB - 75358819 - R;TRS-3412-106.106-B0011;16341210610600000033;Lightning Arrester;ABB;75358819;R;PLN_OPERASI;-;PEXLIM P144-ZV170E;-;150 kV;2023;2023;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#3 500/150KV (LV);IBT 3;2 - Good;0;-;0;71.67%
2245;13341210610600001615 - Current Transformer - HITACHI - 2GGSE1011812 - R;TRS-3412-106.106-B0011;13341210610600001615;Current Transformer;HITACHI;2GGSE1011812;R;PLN_OPERASI;U;LB7-170;-;150 kV;2025;2025;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#3 500/150KV (LV);BAY IBT 3;2 - Good;0;-;0;40.37%
2250;18312410610600000413 - Grounding System - GROUNDING - 18312410610600000413;TRS-3412-106.106-B0011;18312410610600000413;Grounding System;GROUNDING;18312410610600000413;-;PLN_OPERASI;-;CU95;-;-;1983;-;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#3 500/150KV (LV);SWITCHYARD;-;0;-;0;0%
2251;15341210610600000027 - Disconnecting Switch - GE - A1861X31 113 - RST;TRS-3412-106.106-B0011;15341210610600000027;Disconnecting Switch;GE;A1861X31 113;RST;PLN_OPERASI;-;S2DA;-;150 kV;2018;2022;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#3 500/150KV (LV);BUS A;1 - Very Good;0;-;0;64.45%
2252;14341210610600100055 - Circuit Breaker - SIEMENS ENERGY TWINK - K40046472 - RST;TRS-3412-106.106-B0011;14341210610600100055;Circuit Breaker;SIEMENS ENERGY TWINK;K40046472;RST;PLN_OPERASI;-;3AP1 FG 245 kV;-;150 kV;2023;2025;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#3 500/150KV (LV);BAY IBT 3 (LV);2 - Good;0;-;0;14.71%
2253;16341210610600000034 - Lightning Arrester - ABB - 75358820 - S;TRS-3412-106.106-B0011;16341210610600000034;Lightning Arrester;ABB;75358820;S;PLN_OPERASI;-;PEXLIM P144-ZV170E;-;150 kV;2023;2023;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#3 500/150KV (LV);IBT 3;2 - Good;0;-;0;71.67%
2254;15341210610600000021 - Disconnecting Switch - GE - A1861X31 220 - RST;TRS-3412-106.106-B0011;15341210610600000021;Disconnecting Switch;GE;A1861X31 220;RST;PLN_OPERASI;-;S2DAT;-;150 kV;2018;2022;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#3 500/150KV (LV);LINE + ES;2 - Good;0;-;0;98.33%
2255;12312410610600000548 - Potential Transformer - BALTEAU - 340-450 - T;TRS-3412-106.106-B0011;12312410610600000548;Potential Transformer;BALTEAU;340-450;T;PLN_OPERASI;-;CCV 170;-;150 kV;1992;2010;-12;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#3 500/150KV (LV);IBT#3 500/150kV (LV);2 - Good;0;-;0;78.89%
2256;12312410610600000562 - Potential Transformer - TRENCH - 11004954 - R;TRS-3412-106.106-B0012;12312410610600000562;Potential Transformer;TRENCH;11004954;R;PLN_OPERASI;-;TEMP-161SL1W;-;150 kV;2011;2012;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#4 500/150KV (LV);IBT#4 500/150kV (LV);2 - Good;0;-;0;78.89%
2257;14341210610600100058 - Circuit Breaker - AREVA - 91214 0010 02/3 - T;TRS-3412-106.106-B0012;14341210610600100058;Circuit Breaker;AREVA;91214 0010 02/3;T;PLN_OPERASI;-;GL 314;-;150 kV;2010;2011;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#4 500/150KV (LV);BAY IBT 4 (LV);4 - Poor;1;"Pengujian Tahanan Kontak - T (64.6, 4 - Poor)";1;73.53%
2258;18312410610600000414 - Grounding System - GROUNDING - 18312410610600000414;TRS-3412-106.106-B0012;18312410610600000414;Grounding System;GROUNDING;18312410610600000414;-;PLN_OPERASI;-;CU95;-;-;2009;-;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#4 500/150KV (LV);SWITCHYARD;-;0;-;0;0%
2260;15312410610600000317 - Disconnecting Switch - AREVA - A35262 - RST;TRS-3412-106.106-B0012;15312410610600000317;Disconnecting Switch;AREVA;A35262;RST;PLN_OPERASI;-;S2DA;-;150 kV;2010;-;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#4 500/150KV (LV);BUS A;1 - Very Good;0;-;0;47.78%
2261;12312410610600000352 - Potential Transformer - TRENCH - 10005982 - T;TRS-3412-106.106-B0012;12312410610600000352;Potential Transformer;TRENCH;10005982;T;PLN_OPERASI;-;TEMP-161SL1W;-;150 kV;2010;2012;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#4 500/150KV (LV);IBT#4 500/150kV (LV);2 - Good;0;-;0;78.89%
2262;12312410610600000615 - Potential Transformer - TRENCH - 11004949 - S;TRS-3412-106.106-B0012;12312410610600000615;Potential Transformer;TRENCH;11004949;S;PLN_OPERASI;-;TEMP-161SL1W;-;150 kV;2011;2012;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#4 500/150KV (LV);IBT#4 500/150kV (LV);2 - Good;0;-;0;78.89%
2263;14341210610600100057 - Circuit Breaker - AREVA - 91214 0010 02/2 - S;TRS-3412-106.106-B0012;14341210610600100057;Circuit Breaker;AREVA;91214 0010 02/2;S;PLN_OPERASI;-;GL314;-;150 kV;2010;2011;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#4 500/150KV (LV);BAY IBT 4 (LV);4 - Poor;1;"Pengujian Tahanan Kontak - S (54.0, 4 - Poor)";1;73.53%
2264;13341110610600000121 - Current Transformer - AREVA - 10507803 - T;TRS-3412-106.106-B0012;13341110610600000121;Current Transformer;AREVA;10507803;T;PLN_OPERASI;U;CTH 170;-;150 kV;2010;-;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#4 500/150KV (LV);CT LINE IBT #4;2 - Good;0;-;0;66.19%
2265;13341110610600000120 - Current Transformer - AREVA - 10507802 - S;TRS-3412-106.106-B0012;13341110610600000120;Current Transformer;AREVA;10507802;S;PLN_OPERASI;U;CTH 170;-;150 kV;2010;-;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#4 500/150KV (LV);CT LINE IBT #4;2 - Good;0;-;0;66.19%
2266;15312410610600001370 - Disconnecting Switch - AREVA - A35263 - RST;TRS-3412-106.106-B0012;15312410610600001370;Disconnecting Switch;AREVA;A35263;RST;PLN_OPERASI;-;S2DA;-;150 kV;2010;-;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#4 500/150KV (LV);BUS B;1 - Very Good;0;-;0;64.45%
2267;15312410610600000316 - Disconnecting Switch - AREVA - A35264 - RST;TRS-3412-106.106-B0012;15312410610600000316;Disconnecting Switch;AREVA;A35264;RST;PLN_OPERASI;-;S2DAT;-;150 kV;2010;-;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#4 500/150KV (LV);LINE+E;2 - Good;0;-;0;85.83%
2268;13341110610600000119 - Current Transformer - AREVA - 10507801 - R;TRS-3412-106.106-B0012;13341110610600000119;Current Transformer;AREVA;10507801;R;PLN_OPERASI;U;CTH 170;-;150 kV;2010;-;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#4 500/150KV (LV);CT LINE IBT #4;2 - Good;0;-;0;66.19%
2269;14312410610600000264 - Circuit Breaker - AREVA - 91214 0010 02/1 - R;TRS-3412-106.106-B0012;14312410610600000264;Circuit Breaker;AREVA;91214 0010 02/1;R;PLN_OPERASI;-;GL314;-;150 kV;2010;2011;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;IBT#4 500/150KV (LV);BAY IBT 4 (LV);4 - Poor;1;"Pengujian Tahanan Kontak - R (55.0, 4 - Poor)";1;73.53%
2272;13341210610600000041 - Current Transformer - ABB - AJ22120535 - S;TRS-3412-106.106-B0037;13341210610600000041;Current Transformer;ABB;AJ22120535;S;PLN_OPERASI;U;LB7-170;-;150 kV;2023;2023;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KAPASITOR SC#1 150KV;LINE;2 - Good;0;-;0;66.19%
2275;13312410610600000109 - Current Transformer - ABB - IHSE 8825787 - N;TRS-3412-106.106-B0037;13312410610600000109;Current Transformer;ABB;IHSE 8825787;N;PLN_OPERASI;U;IMB 170;-;150 kV;2012;2014;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KAPASITOR SC#1 150KV;CT NETRAL;2 - Good;0;-;0;37.62%
2276;16341210610600000010 - Lightning Arrester - EMP BOWTHORPE - 275 - R;TRS-3412-106.106-B0037;16341210610600000010;Lightning Arrester;EMP BOWTHORPE;275;R;PLN_OPERASI;-;3P4SR-162;-;150 kV;2002;2012;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KAPASITOR SC#1 150KV;BAY KAPASITOR 1 FASA R;2 - Good;0;-;0;96.67%
2277;89341210610600000004 - Under / Over Voltage Relay - GE ALSTOM - 36122012/06/22 - RSTN;TRS-3412-106.106-B0037;89341210610600000004;Under / Over Voltage Relay;GE ALSTOM;36122012/06/22;RSTN;PLN_OPERASI;OVR + UVR;P841;-;150 kV;2022;2023;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KAPASITOR SC#1 150KV;PANEL PROTEKSI;1 - Very Good;0;-;0;76.67%
2278;15341110610600000081 - Disconnecting Switch - COELME - 8411/3 - RST;TRS-3412-106.106-B0037;15341110610600000081;Disconnecting Switch;COELME;8411/3;RST;PLN_OPERASI;-;SDC;-;150 kV;2012;2013;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KAPASITOR SC#1 150KV;BUS A;1 - Very Good;0;-;0;64.45%
2279;15341110610600000082 - Disconnecting Switch - COELME - 8400/3 - RST;TRS-3412-106.106-B0037;15341110610600000082;Disconnecting Switch;COELME;8400/3;RST;PLN_OPERASI;-;SDC;-;150 kV;2012;2013;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KAPASITOR SC#1 150KV;BUS B;1 - Very Good;0;-;0;64.45%
2280;54341210610600000003 - Over Current Relay - GE ALSTOM - 36122012/06/22 - RSTN;TRS-3412-106.106-B0037;54341210610600000003;Over Current Relay;GE ALSTOM;36122012/06/22;RSTN;PLN_OPERASI;OCR + GFR;P841;-;150 kV;2022;2023;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KAPASITOR SC#1 150KV;PANEL PROTEKSI;1 - Very Good;0;-;0;76.67%
2281;14312410610600000053 - Circuit Breaker - ABB - 8658 402 - RST;TRS-3412-106.106-B0037;14312410610600000053;Circuit Breaker;ABB;8658 402;RST;PLN_OPERASI;-;LTB 170 D1/B;-;150 kV;2002;2014;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KAPASITOR SC#1 150KV;BAY KAPASITOR 1;4 - Poor;3;"Pengujian Tahanan Kontak - R (69.5, 4 - Poor), Pengujian Tahanan Kontak - T (62.18, 4 - Poor), Pengujian Tahanan Kontak - S (52.98, 4 - Poor)";1;78.57%
2282;27312410610600000002 - Capacitor - ABB - IHSDU002994A0080R - R;TRS-3412-106.106-B0037;27312410610600000002;Capacitor;ABB;IHSDU002994A0080R;R;PLN_OPERASI;-;CHDB-202;-;150 kV;2012;2014;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KAPASITOR SC#1 150KV;-;2 - Good;0;-;0;93.33%
2283;13341210610600000042 - Current Transformer - ABB - AJ22120536 - T;TRS-3412-106.106-B0037;13341210610600000042;Current Transformer;ABB;AJ22120536;T;PLN_OPERASI;U;LB7-170;-;150 kV;2023;2023;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KAPASITOR SC#1 150KV;LINE;2 - Good;0;-;0;66.19%
2284;27341210510500000001 - Capacitor - ABB - IHSDU002994A0080S - S;TRS-3412-106.106-B0037;27341210510500000001;Capacitor;ABB;IHSDU002994A0080S;S;PLN_OPERASI;-;CHDB-202;-;150 kV;2012;2014;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KAPASITOR SC#1 150KV;BAY KAPASITOR 1;2 - Good;0;-;0;93.33%
2285;16341210610600000011 - Lightning Arrester - EMP BOWTHORPE - 274 - S;TRS-3412-106.106-B0037;16341210610600000011;Lightning Arrester;EMP BOWTHORPE;274;S;PLN_OPERASI;-;3P4SR-162;-;150 kV;2002;2012;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KAPASITOR SC#1 150KV;BAY KAPASITOR 1 FASA S;2 - Good;0;-;0;96.67%
2286;27341210510500000002 - Capacitor - ABB - IHSDU002994A0080T - T;TRS-3412-106.106-B0037;27341210510500000002;Capacitor;ABB;IHSDU002994A0080T;T;PLN_OPERASI;-;CHDB-202;-;150 kV;2012;2014;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KAPASITOR SC#1 150KV;BAY KAPASITOR 1;2 - Good;0;-;0;93.33%
2287;13341210610600000040 - Current Transformer - ABB - AJ22120534 - R;TRS-3412-106.106-B0037;13341210610600000040;Current Transformer;ABB;AJ22120534;R;PLN_OPERASI;U;LB7-170;-;150 kV;2023;2023;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KAPASITOR SC#1 150KV;LINE;2 - Good;0;-;0;66.19%
2288;18312410610600000439 - Grounding System - GROUNDING - 18312410610600000439;TRS-3412-106.106-B0037;18312410610600000439;Grounding System;GROUNDING;18312410610600000439;-;PLN_OPERASI;-;CU95;-;-;1983;-;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KAPASITOR SC#1 150KV;SWITCHYARD;-;0;-;0;0%
2291;16341210610600000012 - Lightning Arrester - EMP BOWTHORPE - 284 - T;TRS-3412-106.106-B0037;16341210610600000012;Lightning Arrester;EMP BOWTHORPE;284;T;PLN_OPERASI;-;3P4SR-162;-;150 kV;2002;2012;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KAPASITOR SC#1 150KV;BAY KAPASITOR 1 FASA T;2 - Good;0;-;0;96.67%
2292;CR341210610600000001 - Unbalance Over Current Relay - GE ALSTOM - 36121386/07/22 - N;TRS-3412-106.106-B0037;CR341210610600000001;Unbalance Over Current Relay;GE ALSTOM;36121386/07/22;N;PLN_OPERASI;UNBALANCED;P841;-;150 kV;2022;2023;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KAPASITOR SC#1 150KV;PANEL PROTEKSI;1 - Very Good;0;-;0;76.67%
2293;15341110610600000083 - Disconnecting Switch - COELME - 25529/1 - RST;TRS-3412-106.106-B0037;15341110610600000083;Disconnecting Switch;COELME;25529/1;RST;PLN_OPERASI;-;SDC;-;150 kV;2012;2013;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KAPASITOR SC#1 150KV;ES;1 - Very Good;0;-;0;64.45%
2303;18312410610600000440 - Grounding System - GROUNDING - 18312410610600000440;TRS-3412-106.106-B0038;18312410610600000440;Grounding System;GROUNDING;18312410610600000440;-;PLN_OPERASI;-;CU95;-;-;1983;-;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KAPASITOR SC#2 150KV;SWITCHYARD;-;0;-;0;0%
2306;54341210610600000004 - Over Current Relay - GE ALSTOM - 36114561/06/22 - RSTN;TRS-3412-106.106-B0013;54341210610600000004;Over Current Relay;GE ALSTOM;36114561/06/22;RSTN;PLN_OPERASI;OCR + GFR;P841;-;150 kV;2022;2023;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KOPEL BUS#1 150KV;PANEL PROTEKSI;1 - Very Good;0;-;0;76.67%
2307;13341210610600100062 - Current Transformer - BALTEAU - 56025/6 - T;TRS-3412-106.106-B0013;13341210610600100062;Current Transformer;BALTEAU;56025/6;T;PLN_OPERASI;M;QDR170P;-;150 kV;1992;2003;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KOPEL BUS#1 150KV;REL 2;2 - Good;0;-;0;51.9%
2308;15341210610600000017 - Disconnecting Switch - GE - A268050 040 006 - RST;TRS-3412-106.106-B0013;15341210610600000017;Disconnecting Switch;GE;A268050 040 006;RST;PLN_OPERASI;-;S2DAT;-;150 kV;2019;2022;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KOPEL BUS#1 150KV;BUS A;1 - Very Good;0;-;0;47.78%
2309;13341210610600100060 - Current Transformer - BALTEAU - 56025/4 - R;TRS-3412-106.106-B0013;13341210610600100060;Current Transformer;BALTEAU;56025/4;R;PLN_OPERASI;M;QDR170P;-;150 kV;1992;2003;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KOPEL BUS#1 150KV;REL 2;2 - Good;0;-;0;51.9%
2310;14341210610600100054 - Circuit Breaker - GE - 435343 0070 001 - RST;TRS-3412-106.106-B0013;14341210610600100054;Circuit Breaker;GE;435343 0070 001;RST;PLN_OPERASI;-;GL 314;-;150 kV;2024;2025;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KOPEL BUS#1 150KV;BAY KOPEL 1;2 - Good;0;-;0;14.71%
2311;13312410610600000420 - Current Transformer - BALTEAU - 56026/3 - T;TRS-3412-106.106-B0013;13312410610600000420;Current Transformer;BALTEAU;56026/3;T;PLN_OPERASI;U;QDR170P;-;150 kV;1992;2003;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KOPEL BUS#1 150KV;REL 1;2 - Good;0;-;0;51.9%
2312;15341210610600000019 - Disconnecting Switch - GE - A1861X31 222 - RST;TRS-3412-106.106-B0013;15341210610600000019;Disconnecting Switch;GE;A1861X31 222;RST;PLN_OPERASI;-;S2DAT;-;150 kV;2018;2022;-;UITJBB;UPT PULOGADUNG;ULTG HARAPAN INDAH;GI 150KV BEKASI;KOPEL BUS#1 150KV;BUS B;1 - Very Good;0;-;0;64.45%
