No;Nama Aset;ID Functloc;Techidentno;Jenis Aset;Merk;Serial ID;Phasa;Status Asset;Fungsi;Tipe Aset;Daya;Tegangan;Tahun Buat;Tahun Operasi;Status Usia;Unit Induk;Unit Pelaksana;Ultg;Gardu Induk;Bay;Penempatan;AHI;Jumlah Parameter Pemicu;Parameter Pemicu;Jumlah Sub Sistem Pemicu;Kualitas Data
54198;14341300400400000002 - Circuit Breaker - GE - T155-CB/008/AA11 - S;TRS-3413-004.004-B0015;="14341300400400000002";Circuit Breaker;GE;="T155-CB/008/AA11";S;PLN_OPERASI;-;FK3-12/AA11;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;7A4;3 - Fair;0;-;0;56.08%
54199;83341300400400000004 - Compartment - GE - N/A - RST;TRS-3413-004.004-B0015;="83341300400400000004";Compartment;GE;="N/A";RST;PLN_OPERASI;-;T155-CB;-;-;2017;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;KOMPARTEMEN PMT;-;0;-;0;0.0%
54200;14341300400400000003 - Circuit Breaker - GE - T155-CB/009/AA11 - T;TRS-3413-004.004-B0015;="14341300400400000003";Circuit Breaker;GE;="T155-CB/009/AA11";T;PLN_OPERASI;-;FK3-12/AA11;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;7A4;3 - Fair;0;-;0;56.08%
54201;13341300400400000002 - Current Transformer - GE - T155-CT/005/AA11 - S;TRS-3413-004.004-B0015;="13341300400400000002";Current Transformer;GE;="T155-CT/005/AA11";S;PLN_OPERASI;U;T155-CT/BC71;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;CUTOFF A DIAMETER 4;2 - Good;0;-;0;25.0%
54202;15341300400400000077 - Disconnecting Switch - GE - T155-DS/020/AA11ES - S;TRS-3413-004.004-B0015;="15341300400400000077";Disconnecting Switch;GE;="T155-DS/020/AA11ES";S;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;ES 7A4.1;-;0;-;0;0%
54203;15341300400400000004 - Disconnecting Switch - GE - T155-DS/019/AA11 - R;TRS-3413-004.004-B0015;="15341300400400000004";Disconnecting Switch;GE;="T155-DS/019/AA11";R;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;7A4.1;1 - Very Good;0;-;0;28.57%
54204;15341300400400000081 - Disconnecting Switch - GE - T155-DS/024/AA11ES - T;TRS-3413-004.004-B0015;="15341300400400000081";Disconnecting Switch;GE;="T155-DS/024/AA11ES";T;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;ES 7A4.2;-;0;-;0;0%
54205;15341300400400000079 - Disconnecting Switch - GE - T155-DS/022/AA11ES - R;TRS-3413-004.004-B0015;="15341300400400000079";Disconnecting Switch;GE;="T155-DS/022/AA11ES";R;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;ES 7A4.2;-;0;-;0;0%
54206;15341300400400000078 - Disconnecting Switch - GE - T155-DS/021/AA11ES - T;TRS-3413-004.004-B0015;="15341300400400000078";Disconnecting Switch;GE;="T155-DS/021/AA11ES";T;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;ES 7A4.1;-;0;-;0;0%
54207;12341300400400000011 - Potential Transformer - GE - T155-VT/004/AA11 - S;TRS-3413-004.004-B0015;="12341300400400000011";Potential Transformer;GE;="T155-VT/004/AA11";S;PLN_OPERASI;-;UFV550;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;-;2 - Good;0;-;0;42.86%
54208;13341300400400000003 - Current Transformer - GE - T155-CT/006/AA11 - T;TRS-3413-004.004-B0015;="13341300400400000003";Current Transformer;GE;="T155-CT/006/AA11";T;PLN_OPERASI;U;T155-CT/BC71;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;CUTOFF A DIAMETER 4;2 - Good;0;-;0;25.0%
54209;15341300400400000007 - Disconnecting Switch - GE - T155-DS/020/AA11 - S;TRS-3413-004.004-B0015;="15341300400400000007";Disconnecting Switch;GE;="T155-DS/020/AA11";S;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;7A4.1;1 - Very Good;0;-;0;28.57%
54210;15341300400400000008 - Disconnecting Switch - GE - T155-DS/021/AA11 - T;TRS-3413-004.004-B0015;="15341300400400000008";Disconnecting Switch;GE;="T155-DS/021/AA11";T;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;7A4.1;1 - Very Good;0;-;0;28.57%
54211;15341300400400000010 - Disconnecting Switch - GE - T155-DS/023/AA11 - S;TRS-3413-004.004-B0015;="15341300400400000010";Disconnecting Switch;GE;="T155-DS/023/AA11";S;PLN_OPERASI;-;T155-DS/BC71;-;500 kV;2017;2019;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7A4 DIAMETER#4 500KV;7A4.2;-;0;-;0;0%
54212;13312600400400000057 - Current Transformer - BALTEAU - 91 - 334656 - S;TRS-3413-004.004-B0001;="13312600400400000057";Current Transformer;BALTEAU;="91 - 334656";S;PLN_OPERASI;U;87 B+50 BF;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;CT7AB1.2.( S );2 - Good;0;-;0;25.0%
54213;55312600400400000001 - Breaker Failure Relay - ALSTHOM - 633933B - RST;TRS-3413-004.004-B0001;="55312600400400000001";Breaker Failure Relay;ALSTHOM;="633933B";RST;PLN_OPERASI;CBF;MCTI39;-;500 kV;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;PANEL PROTEKSI PENGHANTAR;-;0;-;0;0%
54214;15341300400400000084 - Disconnecting Switch - ALSTOM - 911783ES - S;TRS-3413-004.004-B0001;="15341300400400000084";Disconnecting Switch;ALSTOM;="911783ES";S;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;ES 7AB1.2;1 - Very Good;0;-;0;28.57%
54215;15312600400400000037 - Disconnecting Switch - ALSTOM - 911788 - T;TRS-3413-004.004-B0001;="15312600400400000037";Disconnecting Switch;ALSTOM;="911788";T;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;7AB1.1;1 - Very Good;0;-;0;28.57%
54216;13312600400400000059 - Current Transformer - BALTEAU - 91 - 334659 - S;TRS-3413-004.004-B0001;="13312600400400000059";Current Transformer;BALTEAU;="91 - 334659";S;PLN_OPERASI;U;87 B+50 BF;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;CT7AB1.1 ( S );2 - Good;0;-;0;25.0%
54217;15341300400400000147 - Disconnecting Switch - ALSTOM - 911789ESF - R;TRS-3413-004.004-B0001;="15341300400400000147";Disconnecting Switch;ALSTOM;="911789ESF";R;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;ES 7AB1.1EF;1 - Very Good;0;-;0;28.57%
54218;15341300400400000082 - Disconnecting Switch - ALSTOM - 911785ES - T;TRS-3413-004.004-B0001;="15341300400400000082";Disconnecting Switch;ALSTOM;="911785ES";T;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;ES 7AB1.2;1 - Very Good;0;-;0;28.57%
54219;15341300400400000083 - Disconnecting Switch - ALSTOM - 911787ES - R;TRS-3413-004.004-B0001;="15341300400400000083";Disconnecting Switch;ALSTOM;="911787ES";R;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;ES 7AB1.1;1 - Very Good;0;-;0;28.57%
54220;15312600400400000034 - Disconnecting Switch - ALSTOM - 911787 - R;TRS-3413-004.004-B0001;="15312600400400000034";Disconnecting Switch;ALSTOM;="911787";R;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;7AB1.1;1 - Very Good;0;-;0;28.57%
54221;15312600400400000040 - Disconnecting Switch - ALSTOM - 911784 - R;TRS-3413-004.004-B0001;="15312600400400000040";Disconnecting Switch;ALSTOM;="911784";R;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;7AB1.2;1 - Very Good;0;-;0;28.57%
54222;14312600400400000001 - Circuit Breaker - ALSTHOM - SI-9118996 - R;TRS-3413-004.004-B0001;="14312600400400000001";Circuit Breaker;ALSTHOM;="SI-9118996";R;PLN_OPERASI;-;T155;-;500 kV;1991;2006;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;7AB1;2 - Good;0;-;0;9.02%
54223;15341300400400000149 - Disconnecting Switch - ALSTOM - 911789ESF - T;TRS-3413-004.004-B0001;="15341300400400000149";Disconnecting Switch;ALSTOM;="911789ESF";T;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;ES 7AB1.1EF;1 - Very Good;0;-;0;28.57%
54224;13312600400400000052 - Current Transformer - BALTEAU - 91 - 334648 - T;TRS-3413-004.004-B0001;="13312600400400000052";Current Transformer;BALTEAU;="91 - 334648";T;PLN_OPERASI;U;87 B+50 BF;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;CT7AB1.2 ( T );2 - Good;0;-;0;25.0%
54225;13312600400400000053 - Current Transformer - BALTEAU - 91 - 334649 - R;TRS-3413-004.004-B0001;="13312600400400000053";Current Transformer;BALTEAU;="91 - 334649";R;PLN_OPERASI;U;87 B+50 BF;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;CT7AB1.2 ( R );2 - Good;0;-;0;25.0%
54226;83341300400400000005 - Compartment - ALSTHOM - N/A - RST;TRS-3413-004.004-B0001;="83341300400400000005";Compartment;ALSTHOM;="N/A";RST;PLN_OPERASI;-;FB2TD;-;-;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;KOMPARTEMEN PMT;-;0;-;0;0.0%
54227;56312600400400000003 - Synchrocheck Relay - ALSTHOM - 633843B - RST;TRS-3413-004.004-B0001;="56312600400400000003";Synchrocheck Relay;ALSTHOM;="633843B";RST;PLN_OPERASI;SYNCH;MAVS01;-;500 kV;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;PANEL PROTEKSI PENGHANTAR;-;0;-;0;0%
54228;14312600400400000009 - Circuit Breaker - ALSTHOM - SI-9119000 - T;TRS-3413-004.004-B0001;="14312600400400000009";Circuit Breaker;ALSTHOM;="SI-9119000";T;PLN_OPERASI;-;T155;-;500 kV;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;7AB1;2 - Good;0;-;0;9.02%
54229;15312600400400000036 - Disconnecting Switch - ALSTOM - 911783 - S;TRS-3413-004.004-B0001;="15312600400400000036";Disconnecting Switch;ALSTOM;="911783";S;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;7AB1.2;1 - Very Good;0;-;0;28.57%
54230;15341300400400000085 - Disconnecting Switch - ALSTOM - 911788ES - T;TRS-3413-004.004-B0001;="15341300400400000085";Disconnecting Switch;ALSTOM;="911788ES";T;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;ES 7AB1.1;1 - Very Good;0;-;0;28.57%
54231;13312600400400000055 - Current Transformer - BALTEAU - 91 - 334654 - R;TRS-3413-004.004-B0001;="13312600400400000055";Current Transformer;BALTEAU;="91 - 334654";R;PLN_OPERASI;U;87 B+50 BF;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;CT7AB1.2 ( R );2 - Good;0;-;0;25.0%
54232;15341300400400000086 - Disconnecting Switch - ALSTOM - 911784ES - R;TRS-3413-004.004-B0001;="15341300400400000086";Disconnecting Switch;ALSTOM;="911784ES";R;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;ES 7AB1.2;1 - Very Good;0;-;0;28.57%
54233;13312600400400000054 - Current Transformer - BALTEAU - 91 - 334650 - T;TRS-3413-004.004-B0001;="13312600400400000054";Current Transformer;BALTEAU;="91 - 334650";T;PLN_OPERASI;U;87 B+50 BF;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;CT7AB1.1 ( T );2 - Good;0;-;0;25.0%
54234;14312600400400000002 - Circuit Breaker - ALSTHOM - SI-9118995 - S;TRS-3413-004.004-B0001;="14312600400400000002";Circuit Breaker;ALSTHOM;="SI-9118995";S;PLN_OPERASI;-;T155;-;500 kV;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;7AB1;2 - Good;0;-;0;9.02%
54235;15312600400400000048 - Disconnecting Switch - ALSTOM - 911786 - S;TRS-3413-004.004-B0001;="15312600400400000048";Disconnecting Switch;ALSTOM;="911786";S;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;7AB1.1;1 - Very Good;0;-;0;28.57%
54236;55312600400400000002 - Breaker Failure Relay - ALSTHOM - 633932B - RST;TRS-3413-004.004-B0001;="55312600400400000002";Breaker Failure Relay;ALSTHOM;="633932B";RST;PLN_OPERASI;CBF;MCTI39;-;500 kV;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;PANEL PROTEKSI PENGHANTAR;-;0;-;0;0%
54237;15341300400400000087 - Disconnecting Switch - ALSTOM - 911786ES - S;TRS-3413-004.004-B0001;="15341300400400000087";Disconnecting Switch;ALSTOM;="911786ES";S;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;ES 7AB1.1;1 - Very Good;0;-;0;28.57%
54238;15341300400400000148 - Disconnecting Switch - ALSTOM - 911789ESF - S;TRS-3413-004.004-B0001;="15341300400400000148";Disconnecting Switch;ALSTOM;="911789ESF";S;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;ES 7AB1.1EF;1 - Very Good;0;-;0;28.57%
54239;15312600400400000001 - Disconnecting Switch - ALSTOM - 911785 - T;TRS-3413-004.004-B0001;="15312600400400000001";Disconnecting Switch;ALSTOM;="911785";T;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB1 DIAMETER#1 500KV;7AB1.2;1 - Very Good;0;-;0;28.57%
54240;14312600400400000014 - Circuit Breaker - ALSTHOM - SI-9119001 - S;TRS-3413-004.004-B0004;="14312600400400000014";Circuit Breaker;ALSTHOM;="SI-9119001";S;PLN_OPERASI;-;T155;-;500 kV;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;7AB2;2 - Good;0;-;0;9.02%
54241;13312600400400000075 - Current Transformer - BALTEAU - 91/3347/33 - T;TRS-3413-004.004-B0004;="13312600400400000075";Current Transformer;BALTEAU;="91/3347/33";T;PLN_OPERASI;U;IPM;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;CT 7AB2.2 (T);2 - Good;0;-;0;25.0%
54242;55312600400400000011 - Breaker Failure Relay - ALSTHOM - 633931B - RST;TRS-3413-004.004-B0004;="55312600400400000011";Breaker Failure Relay;ALSTHOM;="633931B";RST;PLN_OPERASI;CBF;MCTI39;-;500 kV;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;PANEL PROTEKSI PENGHANTAR;-;0;-;0;0%
54243;13312600400400000081 - Current Transformer - BALTEAU - 91/3346/25 - R;TRS-3413-004.004-B0004;="13312600400400000081";Current Transformer;BALTEAU;="91/3346/25";R;PLN_OPERASI;U;IPM;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;CT 7AB2.1 (R);2 - Good;0;-;0;25.0%
54244;15312600400400000010 - Disconnecting Switch - ALSTOM - 912052 - S;TRS-3413-004.004-B0004;="15312600400400000010";Disconnecting Switch;ALSTOM;="912052";S;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;7AB2.2;1 - Very Good;0;-;0;28.57%
54245;15312600400400000011 - Disconnecting Switch - ALSTOM - 912053 - T;TRS-3413-004.004-B0004;="15312600400400000011";Disconnecting Switch;ALSTOM;="912053";T;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;7AB2.2;1 - Very Good;0;-;0;28.57%
54246;15312600400400000035 - Disconnecting Switch - ALSTOM - 911999 - T;TRS-3413-004.004-B0004;="15312600400400000035";Disconnecting Switch;ALSTOM;="911999";T;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;7AB2.1;1 - Very Good;0;-;0;28.57%
54247;15341300400400000092 - Disconnecting Switch - ALSTOM - 912000ES - S;TRS-3413-004.004-B0004;="15341300400400000092";Disconnecting Switch;ALSTOM;="912000ES";S;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;ES 7AB2.1;1 - Very Good;0;-;0;28.57%
54248;83341300400400000006 - Compartment - ALSTHOM - N/A - RST;TRS-3413-004.004-B0004;="83341300400400000006";Compartment;ALSTHOM;="N/A";RST;PLN_OPERASI;-;FB2TD;-;-;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;KOMPARTEMEN PMT;-;0;-;0;0.0%
54249;15341300400400000091 - Disconnecting Switch - ALSTOM - 911998ES - R;TRS-3413-004.004-B0004;="15341300400400000091";Disconnecting Switch;ALSTOM;="911998ES";R;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;ES 7AB2.1;1 - Very Good;0;-;0;28.57%
54250;15312600400400000009 - Disconnecting Switch - ALSTOM - 912054 - R;TRS-3413-004.004-B0004;="15312600400400000009";Disconnecting Switch;ALSTOM;="912054";R;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;7AB2.2;1 - Very Good;0;-;0;28.57%
54251;15341300400400000150 - Disconnecting Switch - ALSTOM - 912001ESF - R;TRS-3413-004.004-B0004;="15341300400400000150";Disconnecting Switch;ALSTOM;="912001ESF";R;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;ES 7AB2.1EF;1 - Very Good;0;-;0;28.57%
54252;13312600400400000069 - Current Transformer - BALTEAU - 91/33467/24 - T;TRS-3413-004.004-B0004;="13312600400400000069";Current Transformer;BALTEAU;="91/33467/24";T;PLN_OPERASI;U;IPM;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;CT 7AB2.1 (T);2 - Good;0;-;0;25.0%
54253;56312600400400000012 - Synchrocheck Relay - ALSTHOM - 211004715001 - RST;TRS-3413-004.004-B0004;="56312600400400000012";Synchrocheck Relay;ALSTHOM;="211004715001";RST;PLN_OPERASI;SYNCH;MAVS01;-;500 kV;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;PANEL PROTEKSI PENGHANTAR;-;0;-;0;0%
54254;13312600400400000008 - Current Transformer - BALTEAU - 91/33467/38 - R;TRS-3413-004.004-B0004;="13312600400400000008";Current Transformer;BALTEAU;="91/33467/38";R;PLN_OPERASI;U;IPM;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;CT 7AB2.1 (R);2 - Good;0;-;0;25.0%
54255;14312600400400000007 - Circuit Breaker - ALSTHOM - SI-9119003 - T;TRS-3413-004.004-B0004;="14312600400400000007";Circuit Breaker;ALSTHOM;="SI-9119003";T;PLN_OPERASI;-;T155;-;500 kV;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;7AB2;2 - Good;0;-;0;9.02%
54256;13312600400400000037 - Current Transformer - BALTEAU - 91/33467/44 - S;TRS-3413-004.004-B0004;="13312600400400000037";Current Transformer;BALTEAU;="91/33467/44";S;PLN_OPERASI;U;IPM;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;CT 7AB2.1 (S);2 - Good;0;-;0;25.0%
54257;14312600400400000012 - Circuit Breaker - ALSTHOM - SI-9119002 - R;TRS-3413-004.004-B0004;="14312600400400000012";Circuit Breaker;ALSTHOM;="SI-9119002";R;PLN_OPERASI;-;T155;-;500 kV;1991;-;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;7AB2;2 - Good;0;-;0;9.02%
54258;13312600400400000070 - Current Transformer - BALTEAU - 91/33467/27 - S;TRS-3413-004.004-B0004;="13312600400400000070";Current Transformer;BALTEAU;="91/33467/27";S;PLN_OPERASI;U;IPM;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;CT 7AB2.1 (S);2 - Good;0;-;0;25.0%
54259;15341300400400000088 - Disconnecting Switch - ALSTOM - 912054ES - R;TRS-3413-004.004-B0004;="15341300400400000088";Disconnecting Switch;ALSTOM;="912054ES";R;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;ES 7AB2.2;1 - Very Good;0;-;0;28.57%
54260;15341300400400000152 - Disconnecting Switch - ALSTOM - 912001ESF - T;TRS-3413-004.004-B0004;="15341300400400000152";Disconnecting Switch;ALSTOM;="912001ESF";T;PLN_OPERASI;-;SFT 155;-;500 kV;1991;1994;-;UITJBB;UPT DURIKOSAMBI;ULTG DURIKOSAMBI;GISTET 500KV KEMBANGAN;7AB2 DIAMETER#2 500KV;ES 7AB2.1EF;1 - Very Good;0;-;0;28.57%
